customer_key,unit_id,address,city,state_code,zip_code,type,lease_terms,move_in_date,move_out_date
836,wu-6326,75 Utah Avenue,Sacramento,CA,94286,Resident,1,7/21/2014,7/21/2015
837,qn-9630,42 Farwell Avenue,Sacramento,CA,94297,Resident,2,8/25/2011,8/25/2013
838,tk-4469,99355 Dayton Place,Long Beach,CA,90840,Resident,2,4/21/2020,4/21/2022
839,tv-1053,2 Dovetail Alley,Burbank,CA,91520,Resident,3,2/21/2013,2/21/2016
840,nd-8653,0686 Farwell Terrace,Orange,CA,92867,Resident,1,12/20/2011,12/20/2012
841,rf-3439,43 Fremont Avenue,Bakersfield,CA,93399,Resident,2,4/13/2015,4/13/2017
842,lj-6047,7 Union Pass,Los Angeles,CA,90050,Resident,1,2/18/2012,2/18/2013
843,sx-4710,9966 Emmet Parkway,Los Angeles,CA,90010,Resident,3,4/3/2010,4/3/2013
844,bb-6994,6710 Moulton Lane,Fresno,CA,93786,Resident,1,8/15/2017,8/15/2018
845,yy-4488,35 Chinook Pass,Orange,CA,92867,Resident,1,5/15/2010,5/15/2011
846,dy-6446,510 Lillian Point,Fullerton,CA,92835,Resident,3,5/4/2017,5/4/2020
847,th-6889,4230 Shelley Place,Los Angeles,CA,90005,Resident,3,7/24/2012,7/24/2015
848,js-9247,9216 Banding Terrace,Brea,CA,92822,Resident,3,9/12/2019,9/12/2022
849,cq-1994,5 Paget Crossing,San Jose,CA,95155,Resident,1,12/13/2020,12/13/2021
850,zf-2739,926 Lakewood Gardens Court,Simi Valley,CA,93094,Resident,1,2/21/2019,2/21/2020
851,jb-5334,0275 Westridge Point,San Luis Obispo,CA,93407,Resident,3,6/12/2011,6/12/2014
852,id-3054,488 Miller Hill,San Diego,CA,92191,Resident,2,10/10/2013,10/10/2015
853,ts-5799,96972 Esch Plaza,San Diego,CA,92145,Resident,1,10/19/2011,10/19/2012
854,mb-6456,69124 Hermina Lane,Oakland,CA,94611,Resident,1,2/8/2012,2/8/2013
855,wb-9508,190 Steensland Street,Macon,GA,31296,Resident,3,3/17/2017,3/17/2020
856,xs-3633,04510 Manitowish Parkway,Macon,GA,31217,Resident,2,11/4/2010,11/4/2012
857,ae-5412,447 Anthes Trail,Alhambra,CA,91841,Resident,1,6/18/2017,6/18/2018
858,se-0485,4849 Hallows Circle,Bakersfield,CA,93305,Resident,1,10/15/2018,10/15/2019
859,pa-4070,83707 Kedzie Center,Pomona,CA,91797,Resident,1,9/10/2012,9/10/2013
860,qf-3304,002 Fairfield Street,Los Angeles,CA,90094,Resident,1,4/17/2021,4/17/2022
861,iy-1181,965 Kinsman Alley,San Jose,CA,95150,Resident,1,3/24/2012,3/24/2013
862,se-1152,938 Westport Way,Cumming,GA,30130,Resident,3,9/19/2017,9/19/2020
863,lr-3410,07 Hintze Alley,Sacramento,CA,95818,Resident,1,2/10/2012,2/10/2013
864,bz-3223,1010 Browning Lane,Lynn,MA,1905,Resident,1,5/1/2013,5/1/2014
865,vo-5313,28 Ridgeview Drive,San Jose,CA,95128,Resident,2,8/17/2018,8/17/2020
866,xq-4541,33 Steensland Way,Torrance,CA,90510,Resident,2,7/1/2010,7/1/2012
867,ye-5526,17 Dwight Junction,Sacramento,CA,95823,Resident,2,12/30/2019,12/30/2021
868,nm-3542,96 Almo Place,Decatur,GA,30089,Resident,3,6/26/2010,6/26/2013
869,kk-6311,152 Coolidge Drive,Atlanta,GA,31106,Resident,1,6/17/2011,6/17/2012
870,pf-8651,6 Sauthoff Way,Pasadena,CA,91186,Resident,1,8/4/2012,8/4/2013
871,gp-7347,770 Bunker Hill Park,Atlanta,GA,30358,Resident,3,7/31/2014,7/31/2017
872,va-7934,38 Shoshone Court,Macon,GA,31205,Resident,3,7/14/2016,7/14/2019
873,ey-4549,990 Monica Lane,Boston,MA,2114,Resident,2,5/9/2020,5/9/2022
874,vi-8503,8 Garrison Road,North Hollywood,CA,91606,Resident,2,6/30/2015,6/30/2017
875,si-8179,25 Alpine Park,Orange,CA,92668,Resident,3,4/26/2014,4/26/2017
876,ic-4693,059 Oneill Hill,Decatur,GA,30033,Resident,3,8/13/2014,8/13/2017
877,mx-9328,1 Reinke Trail,Sacramento,CA,94237,Resident,3,5/20/2020,5/20/2023
878,wk-8484,06770 West Park,Cambridge,MA,2142,Resident,2,5/18/2018,5/18/2020
879,cl-8387,362 Straubel Plaza,San Jose,CA,95133,Resident,1,2/16/2016,2/16/2017
880,za-7675,25 Luster Center,Sacramento,CA,94286,Resident,3,9/17/2014,9/17/2017
881,in-3587,44007 Westerfield Park,Atlanta,GA,30392,Resident,3,11/24/2019,11/24/2022
882,ln-0143,339 Susan Hill,Riverside,CA,92513,Resident,3,12/4/2014,12/4/2017
883,om-3776,59483 Lakewood Gardens Hill,Fresno,CA,93721,Resident,2,2/28/2012,2/28/2014
884,er-1833,00328 Toban Junction,Sacramento,CA,95852,Resident,3,12/7/2018,12/7/2021
885,in-8641,03 Banding Court,Pasadena,CA,91117,Resident,1,2/17/2016,2/17/2017
886,bm-4068,6 Little Fleur Hill,Duluth,GA,30096,Resident,3,4/24/2019,4/24/2022
887,xo-3949,18858 Clarendon Junction,Alpharetta,GA,30022,Resident,1,7/10/2016,7/10/2017
888,tn-4410,7377 Vahlen Parkway,Sacramento,CA,94263,Resident,1,12/19/2012,12/19/2013
889,hs-4610,04092 Morningstar Circle,Atlanta,GA,30311,Resident,3,6/1/2016,6/1/2019
890,zg-0403,798 Northfield Court,Boston,MA,2203,Resident,1,12/26/2010,12/26/2011
891,yh-0065,8653 Alpine Point,Newton,MA,2162,Resident,2,11/28/2017,11/28/2019
892,ds-4232,7 Bartelt Road,Los Angeles,CA,90010,Resident,2,4/7/2011,4/7/2013
893,ix-9064,41816 Autumn Leaf Way,Chico,CA,95973,Resident,2,4/19/2016,4/19/2018
894,um-6134,9264 Mallard Street,Irvine,CA,92612,Resident,3,5/31/2017,5/31/2020
895,bm-5402,4972 Magdeline Pass,San Jose,CA,95113,Resident,2,12/13/2020,12/13/2022
896,tq-0892,4 Grim Hill,Los Angeles,CA,90050,Resident,3,3/16/2018,3/16/2021
897,zk-1392,00 Colorado Parkway,Mountain View,CA,94042,Resident,1,1/4/2017,1/4/2018
898,cr-2223,970 Village Green Park,Fresno,CA,93709,Resident,1,6/17/2018,6/17/2019
899,wi-3642,20226 Carioca Crossing,Atlanta,GA,30386,Resident,3,4/22/2012,4/22/2015
900,xy-6000,722 Orin Center,Atlanta,GA,30356,Resident,2,2/15/2021,2/15/2023
901,we-1070,31 Shopko Street,Sacramento,CA,95828,Resident,2,2/3/2010,2/3/2012
902,vc-0639,4 Stoughton Center,Modesto,CA,95354,Resident,1,9/8/2016,9/8/2017
903,oc-9424,82433 Hoepker Junction,Burbank,CA,91520,Resident,3,4/11/2017,4/11/2020
904,cj-9482,041 Scofield Way,San Diego,CA,92165,Resident,2,7/30/2015,7/30/2017
905,ak-2484,0 Heath Trail,Fresno,CA,93721,Resident,1,11/23/2017,11/23/2018
906,ny-3971,1 Shasta Drive,Brockton,MA,2405,Resident,2,2/28/2019,2/28/2021
907,sy-1045,09762 Crescent Oaks Drive,San Jose,CA,95173,Resident,3,4/27/2014,4/27/2017
908,ls-0876,77168 American Place,San Diego,CA,92145,Resident,1,11/9/2020,11/9/2021
909,yz-2449,94 Mitchell Pass,San Rafael,CA,94913,Resident,2,4/1/2011,4/1/2013
910,ev-1148,932 Holmberg Drive,Pasadena,CA,91186,Resident,1,4/26/2011,4/26/2012
911,pz-1175,641 Spaight Circle,Atlanta,GA,30351,Resident,3,6/21/2021,6/21/2024
912,du-2875,81 Forest Run Pass,Los Angeles,CA,90076,Resident,2,1/13/2021,1/13/2023
913,gv-8094,4592 Dawn Court,Columbus,GA,31914,Resident,3,5/12/2017,5/12/2020
914,wa-2943,4 Porter Street,Chico,CA,95973,Resident,1,10/6/2016,10/6/2017
915,xg-2092,3099 Esch Street,Corona,CA,92883,Resident,3,4/20/2020,4/20/2023
916,vu-6726,4 Rutledge Pass,Fresno,CA,93786,Resident,3,6/16/2017,6/16/2020
917,qu-3653,3137 Fallview Parkway,Pasadena,CA,91125,Resident,1,11/9/2015,11/9/2016
918,yr-5768,0365 Cascade Place,Los Angeles,CA,90010,Resident,3,11/11/2011,11/11/2014
919,nk-6255,0 Stone Corner Alley,San Francisco,CA,94137,Resident,2,7/2/2015,7/2/2017
920,mu-7344,82158 Oneill Road,Atlanta,GA,31106,Resident,1,7/21/2016,7/21/2017
921,df-6330,96 6th Center,Garden Grove,CA,92645,Resident,2,11/30/2016,11/30/2018
922,dp-0202,48322 Donald Circle,Cambridge,MA,2142,Resident,2,12/26/2017,12/26/2019
923,bh-1723,69 Charing Cross Junction,Atlanta,GA,30343,Resident,3,2/4/2013,2/4/2016
924,je-5528,31 Mockingbird Point,Santa Barbara,CA,93111,Resident,1,3/24/2017,3/24/2018
925,aa-1886,23 Monterey Road,Los Angeles,CA,90076,Resident,3,7/27/2020,7/27/2023
926,zr-6246,8 Truax Park,Fullerton,CA,92835,Resident,2,6/13/2014,6/13/2016
927,pj-0794,21396 Thompson Alley,Stockton,CA,95210,Resident,3,11/23/2015,11/23/2018
928,og-5838,5 Trailsway Plaza,Woburn,MA,1813,Resident,1,11/2/2013,11/2/2014
929,gt-9736,83214 Steensland Drive,Fullerton,CA,92640,Resident,3,8/27/2020,8/27/2023
930,gg-0762,36883 Northridge Crossing,Fresno,CA,93786,Resident,2,12/24/2013,12/24/2015
931,el-7208,991 Valley Edge Trail,Watertown,MA,2472,Resident,3,7/10/2019,7/10/2022
932,mo-2849,21 Eastlawn Junction,Alpharetta,GA,30022,Resident,1,6/25/2013,6/25/2014
933,so-4527,0 Manufacturers Parkway,Atlanta,GA,30343,Resident,3,1/31/2015,1/31/2018
934,hg-9080,423 Jackson Crossing,Van Nuys,CA,91411,Resident,3,3/7/2020,3/7/2023
935,mi-8277,0 Corben Junction,Whittier,CA,90610,Resident,1,12/27/2010,12/27/2011
936,yw-8612,3322 Messerschmidt Plaza,San Luis Obispo,CA,93407,Resident,3,12/25/2014,12/25/2017
937,ln-2268,34 Maple Wood Drive,Sacramento,CA,95833,Resident,2,11/9/2016,11/9/2018
938,cc-6783,6284 Columbus Place,San Jose,CA,95108,Resident,3,10/20/2010,10/20/2013
939,eo-4970,63989 Shelley Center,Oakland,CA,94660,Resident,3,1/29/2011,1/29/2014
940,bi-2704,345 Merchant Place,Athens,GA,30605,Resident,1,9/23/2019,9/23/2020
941,ye-5756,028 Alpine Terrace,Pasadena,CA,91131,Resident,3,4/22/2019,4/22/2022
942,sf-3777,503 Washington Center,Santa Monica,CA,90405,Resident,3,11/30/2018,11/30/2021
943,pg-1594,7464 Pierstorff Court,San Francisco,CA,94154,Resident,3,10/26/2017,10/26/2020
944,il-8931,94 Blackbird Pass,San Bernardino,CA,92415,Resident,1,4/6/2015,4/6/2016
945,ux-6130,2 Portage Place,Waltham,MA,2453,Resident,1,9/3/2015,9/3/2016
946,db-6261,3 Starling Parkway,Augusta,GA,30919,Resident,3,8/5/2018,8/5/2021
947,tl-3151,05 Mendota Plaza,San Diego,CA,92110,Resident,1,11/19/2015,11/19/2016
948,go-9215,807 Sheridan Point,Oakland,CA,94611,Resident,1,1/24/2016,1/24/2017
949,zr-4036,6 Bashford Place,Boston,MA,2114,Resident,3,4/13/2018,4/13/2021
950,dc-7639,07 Loomis Junction,Pasadena,CA,91199,Resident,1,9/24/2013,9/24/2014
951,tt-4987,493 Buhler Street,Newport Beach,CA,92662,Resident,1,7/17/2016,7/17/2017
952,sx-7529,81 Bluestem Junction,Boston,MA,2203,Resident,3,11/8/2016,11/8/2019
953,dz-8951,3 Spohn Street,Santa Ana,CA,92725,Resident,3,4/11/2020,4/11/2023
954,fv-0509,27 Nevada Court,San Luis Obispo,CA,93407,Resident,3,12/19/2015,12/19/2018
955,dq-9111,2 Fuller Place,Fresno,CA,93778,Resident,3,10/26/2020,10/26/2023
956,fa-5554,9348 Utah Place,San Diego,CA,92160,Resident,3,8/30/2020,8/30/2023
957,hz-2617,928 Dennis Terrace,Los Angeles,CA,90060,Resident,2,9/3/2012,9/3/2014
958,py-4293,1314 Sloan Point,Boston,MA,2124,Resident,1,6/27/2014,6/27/2015
959,sn-8143,6068 Kensington Center,Atlanta,GA,31136,Resident,3,2/20/2019,2/20/2022
960,th-3813,7832 Fieldstone Place,San Francisco,CA,94159,Resident,2,2/26/2010,2/26/2012
961,sx-7382,89 Mallard Place,Boston,MA,2216,Resident,3,10/5/2019,10/5/2022
962,np-0166,654 Lakewood Gardens Court,San Rafael,CA,94913,Resident,1,10/26/2020,10/26/2021
963,xr-6377,1777 Calypso Road,Gainesville,GA,30506,Resident,1,5/5/2017,5/5/2018
964,ta-6940,55282 Debra Point,Los Angeles,CA,90101,Resident,3,11/3/2011,11/3/2014
965,sp-3827,533 School Court,Pasadena,CA,91125,Resident,2,7/23/2018,7/23/2020
966,xg-5265,37196 Sunfield Way,Sacramento,CA,94250,Resident,3,5/13/2013,5/13/2016
967,ms-9926,0 Declaration Parkway,Sacramento,CA,94286,Resident,2,11/15/2019,11/15/2021
968,ug-3678,7224 Shelley Pass,Worcester,MA,1654,Resident,1,12/8/2013,12/8/2014
969,su-5999,3 Grover Center,Columbus,GA,31904,Resident,2,4/16/2013,4/16/2015
970,xg-6066,7 Sycamore Road,Cumming,GA,30130,Resident,2,4/30/2014,4/30/2016
971,ni-9673,5843 Bunker Hill Alley,New Bedford,MA,2745,Resident,1,2/9/2010,2/9/2011
972,xy-6272,5 Hoard Way,San Bernardino,CA,92424,Resident,1,8/9/2010,8/9/2011
973,ag-8992,715 Logan Crossing,Glendale,CA,91210,Resident,2,12/31/2013,12/31/2015
974,mo-7367,205 Lunder Court,Newport Beach,CA,92662,Resident,2,10/15/2017,10/15/2019
975,ej-2742,6144 Vernon Lane,Visalia,CA,93291,Resident,1,11/27/2019,11/27/2020
976,vq-0396,68363 Paget Center,Irvine,CA,92619,Resident,1,9/18/2010,9/18/2011
977,mp-8634,51515 Nova Trail,Duluth,GA,30096,Resident,1,8/29/2010,8/29/2011
978,xx-3231,0 6th Park,Irvine,CA,92710,Resident,1,8/24/2018,8/24/2019
979,wk-8214,7318 Ramsey Lane,Atlanta,GA,30343,Resident,2,9/24/2013,9/24/2015
980,qj-4567,67 Hoepker Junction,San Diego,CA,92145,Resident,2,5/10/2014,5/10/2016
981,au-1551,18832 Kensington Point,Sacramento,CA,94257,Resident,3,5/29/2021,5/29/2024
982,pz-7589,1264 Fordem Court,San Jose,CA,95160,Resident,3,9/23/2016,9/23/2019
983,ag-5584,0316 Hagan Crossing,San Jose,CA,95150,Resident,3,3/9/2010,3/9/2013
984,nb-7875,00 Delladonna Park,San Jose,CA,95160,Resident,2,5/29/2019,5/29/2021
985,ar-0959,796 Ronald Regan Terrace,Berkeley,CA,94705,Resident,1,11/27/2015,11/27/2016
986,ck-4514,298 Bunting Circle,Orange,CA,92862,Resident,1,12/10/2017,12/10/2018
987,lf-7275,7 Derek Terrace,San Jose,CA,95123,Resident,2,11/12/2012,11/12/2014
988,jy-4540,0808 Thompson Drive,Anaheim,CA,92812,Resident,2,7/23/2012,7/23/2014
989,lp-0695,71100 Farmco Alley,Macon,GA,31210,Resident,3,5/17/2017,5/17/2020
990,xl-1760,1 Johnson Place,Fresno,CA,93778,Resident,3,10/10/2011,10/10/2014
991,sc-4821,799 Schurz Park,Richmond,CA,94807,Resident,1,6/19/2016,6/19/2017
992,wo-4409,24592 Swallow Center,Boston,MA,2124,Resident,2,11/1/2016,11/1/2018
993,it-3412,79169 Porter Street,San Jose,CA,95150,Resident,2,2/4/2019,2/4/2021
994,mg-4715,700 Scofield Center,Los Angeles,CA,90087,Resident,2,8/27/2019,8/27/2021
995,dd-2869,21 Rigney Park,San Mateo,CA,94405,Resident,1,8/21/2011,8/21/2012
996,tz-4284,237 Lillian Alley,Oakland,CA,94611,Resident,2,7/12/2015,7/12/2017
997,sy-5544,364 David Trail,Oakland,CA,94660,Resident,2,4/17/2020,4/17/2022
998,va-2029,60161 Jenna Point,Sacramento,CA,95852,Resident,1,5/1/2021,5/1/2022
999,nu-0235,13969 Nelson Center,Escondido,CA,92030,Resident,3,10/22/2016,10/22/2019
1000,yr-2600,598 Glendale Circle,Carlsbad,CA,92013,Resident,1,1/4/2015,1/4/2016
